exercise_id,external_id,name,category,existing_movement_pattern,proposed_movement_pattern,existing_primary_muscles,existing_secondary_muscles,primary_muscles,secondary_muscles,involved_muscles,unmapped_muscle_labels,proposed_volume_credits,volume_policy,primary_assignment,equipment,laterality,measurement_type,exercise_kind,fatigue_cost,skill_demand,program_roles,default_rep_min,default_rep_max,warmup_eligible,power_eligible,ramp_eligible,cooldown_eligible,review_required,review_reason,confidence,provenance,demand_notes
master:194,194,Sumo Deadlift,Compound,hinge,hinge,glutes,,glutes,adductors; quads; hamstrings,glutes; adductors; quads; hamstrings,Back,glutes:1; hamstrings:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,medium,builtiq_master | master_movement=Hinge | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; high fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits glutes:1, hamstrings:0.5"
master:195,195,Sumo Squat,Compound,squat,squat,adductors,,adductors,quads; glutes,adductors; quads; glutes,,adductors:1; glutes:0.5,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits adductors:1, glutes:0.5"
master:10,10,Svend Press,Accessory,horizontal_push,horizontal_push,chest,,chest,front_delts; triceps,chest; front_delts; triceps,,chest:1; triceps:0.5; front_delts:0.5,strength_hypertrophy,assigned,Plate,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Push | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal push; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits chest:1, triceps:0.5, front_delts:0.5"
master:129,129,T Raise,Prehab,other,other,rear_delts,,,rear_delts,rear_delts,Mid Traps; Rhomboids,,zero_non_hypertrophy,none_intentional,Dumbbell,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,medium,builtiq_master | master_movement=Horizontal Abduction | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:17,17,T-Bar Row,Compound,horizontal_pull,horizontal_pull,,,lats,upper_back; biceps; rear_delts,lats; upper_back; biceps; rear_delts,,lats:1; upper_back:0.5,strength_hypertrophy,assigned,Machine,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Pull | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits lats:1, upper_back:0.5"
master:200,200,Tempo Squat,Compound,squat,squat,quads,,quads,glutes; abs,quads; glutes; abs,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:138,138,Thoracic Rotation,Mobility,rotation,other,upper_back,,,upper_back,upper_back,,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Thoracic Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:93,93,Tibialis Raise,Isolation,other,other,,,tibialis,,tibialis,,tibialis:1,strength_hypertrophy,assigned,Bodyweight,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Dorsiflexion | quality_pass_BIQ-0212 | review_only_not_applied,"Dorsiflexion isolation. tibialis is an extended muscle id, not in the current engine enum.; isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits tibialis:1"
master:212,212,Toe Walk,Carry,other,calf_raise,calves,,calves,,calves,,calves:1,strength_hypertrophy,assigned,Bodyweight,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Plantar Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation calf raise; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits calves:1
master:72,72,Trap Bar Deadlift,Compound,hinge,hinge,glutes,,glutes,quads; hamstrings,glutes; quads; hamstrings,Back,glutes:1; hamstrings:0.5,strength_hypertrophy,assigned,Trap Bar,bilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,medium,builtiq_master | master_movement=Hinge | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; high fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits glutes:1, hamstrings:0.5"
master:245,245,Treadmill Run,Cardio,other,other,,,,quads; calves; glutes,quads; calves; glutes,,,zero_non_hypertrophy,none_intentional,Treadmill,alternating,time,compound,medium,low,accessory,180,600,false,false,false,false,false,,high,builtiq_master | master_movement=Cardio | quality_pass_BIQ-0212 | review_only_not_applied,compound other; medium fatigue; low skill; alternating; time measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:244,244,Treadmill Walk,Cardio,other,other,,,,calves; glutes,calves; glutes,,,zero_non_hypertrophy,none_intentional,Treadmill,alternating,time,compound,low,low,warmup; accessory,300,900,true,false,false,true,false,,high,builtiq_master | master_movement=Cardio | quality_pass_BIQ-0212 | review_only_not_applied,compound other; low fatigue; low skill; alternating; time measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:52,52,Triceps Kickback,Isolation,other,elbow_extension,triceps,,triceps,,triceps,,triceps:1,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Elbow Extension | quality_pass_BIQ-0212 | review_only_not_applied,isolation elbow extension; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits triceps:1
master:48,48,Triceps Pushdown,Isolation,other,elbow_extension,triceps,,triceps,,triceps,,triceps:1,strength_hypertrophy,assigned,Cable,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Elbow Extension | quality_pass_BIQ-0212 | review_only_not_applied,isolation elbow extension; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits triceps:1
master:253,253,Trunk Rotation,Core,rotation,other,obliques,,obliques,abs,obliques; abs,,obliques:1,strength_hypertrophy,assigned,Cable,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits obliques:1
master:177,177,Turkish Get-Up,Functional,other,other,abs,,abs,glutes; hip_flexors,abs; glutes; hip_flexors,,abs:1,strength_hypertrophy,assigned,Kettlebell,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Ground-to-Stand | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits abs:1
master:222,222,Turkish Sit-Up,Core,rotation,core_flexion,abs,,abs,obliques,abs; obliques,,abs:1,core,assigned,Kettlebell,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Trunk Flexion/Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation core flexion; low fatigue; medium skill; bilateral; reps measurement; volume policy core; hypertrophy credits abs:1
master:35,35,Upright Row,Accessory,vertical_pull,shoulder_abduction,side_delts,,side_delts,upper_back; biceps,side_delts; upper_back; biceps,,side_delts:1,strength_hypertrophy,assigned,Cable,bilateral,reps,isolation,medium,medium,isolation; accessory,8,15,false,false,false,false,true,shoulder_impingement_and_pattern_debate,review,builtiq_master | master_movement=Vertical Pull | quality_pass_BIQ-0212 | review_only_not_applied,High-pull / abduction pattern. Not the same vertical_pull as pull-up or lat pulldown.; isolation shoulder abduction; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits side_delts:1
master:149,149,V-Squat,Compound,squat,squat,quads,,quads,glutes,quads; glutes,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Machine,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:214,214,V-Up,Core,other,other,abs,,abs,hip_flexors,abs; hip_flexors,,abs:1,strength_hypertrophy,assigned,Bodyweight,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Trunk/Hip Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits abs:1
master:180,180,Walking Knee Hug,Mobility,rotation,other,glutes,,,glutes; hip_flexors,glutes; hip_flexors,Balance,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,medium,builtiq_master | master_movement=Dynamic Mobility | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:64,64,Walking Lunge,Unilateral,squat,lunge,quads,,quads,glutes; adductors,quads; glutes; adductors,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Dumbbell,alternating,reps,compound,high,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Lunge | quality_pass_BIQ-0212 | review_only_not_applied,"compound lunge; high fatigue; medium skill; alternating; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:181,181,Walking Quad Stretch,Mobility,rotation,other,quads,,,quads; hip_flexors,quads; hip_flexors,Balance,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,medium,builtiq_master | master_movement=Dynamic Mobility | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:70,70,Wall Sit,Isometric,squat,squat,quads,,quads,glutes,quads; glutes,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Bodyweight,bilateral,time,compound,medium,medium,secondary; accessory,20,45,false,false,true,false,false,,high,builtiq_master | master_movement=Isometric Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; time measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:125,125,Wall Slide,Mobility,rotation,other,side_delts,,,serratus; upper_back,serratus; upper_back,,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Scapular Upward Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:250,250,Windmill,Core,rotation,core_rotation,obliques,,obliques,hamstrings,obliques; hamstrings,,obliques:1,core,assigned,Kettlebell,unilateral,reps,isolation,low,high,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation core rotation; low fatigue; high skill; unilateral; reps measurement; volume policy core; hypertrophy credits obliques:1
master:182,182,World's Greatest Stretch,Mobility,rotation,other,,,,hip_flexors; hamstrings,hip_flexors; hamstrings,Thoracic Spine,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,medium,builtiq_master | master_movement=Dynamic Mobility | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:46,46,Wrist Curl,Isolation,other,other,forearms,,forearms,,forearms,,forearms:1,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Wrist Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits forearms:1
master:235,235,Wrist Pronation/Supination,Prehab,rotation,other,forearms,,,forearms,forearms,,,zero_non_hypertrophy,none_intentional,Dumbbell,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Forearm Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:128,128,Y Raise,Prehab,other,shoulder_abduction,,,upper_back,rear_delts; rotator_cuff,upper_back; rear_delts; rotator_cuff,,,zero_non_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,true,primary_lower_trap_vs_rear_delt_ambiguity,review,builtiq_master | master_movement=Scapular Raise | quality_pass_BIQ-0212 | review_only_not_applied,Scapular raise / prehab. Muscles involved; zero hypertrophy working-set credit.; isolation shoulder abduction; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; zero hypertrophy volume credit
master:186,186,Z Press,Compound,vertical_push,vertical_push,side_delts,,front_delts,triceps; abs,front_delts; triceps; abs,,front_delts:1; triceps:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Vertical Push | quality_pass_BIQ-0212 | review_only_not_applied,"compound vertical push; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits front_delts:1, triceps:0.5"
