id,name,external_source,external_id,exercise_type,category,muscle_group,equipment,movement_pattern,instructions,thumbnail_url,gif_url,media_url,is_system,is_archived
0984,band lying hip internal rotation,exercisedb,0984,upper legs,upper legs,hamstrings,band,,"Lie on your back with your legs straight and a resistance band looped around your feet. Bend your knees and bring them towards your chest, keeping your feet together. Slowly rotate your knees outwards, away from each other, while keeping your feet together. Pause for a moment at the end of the rotation, then slowly return to the starting position. Repeat for the desired number of repetitions.",images/0984-vIICElP.jpg,videos/0984-vIICElP.gif,videos/0984-vIICElP.gif,true,false
1002,band lying straight leg raise,exercisedb,1002,waist,waist,hip flexors,band,,"Lie flat on your back with your legs straight and your feet together. Place the band around the arches of your feet and hold the ends of the band with your hands. Engaging your abs, lift both legs off the ground until they are perpendicular to the floor. Pause for a moment at the top, then slowly lower your legs back down to the starting position. Repeat for the desired number of repetitions.",images/1002-bbLR7fB.jpg,videos/1002-bbLR7fB.gif,videos/1002-bbLR7fB.gif,true,false
0986,band one arm overhead biceps curl,exercisedb,0986,upper arms,upper arms,forearms,band,,"Stand with your feet shoulder-width apart and place one end of the band under your foot. Hold the other end of the band with your arm fully extended overhead, palm facing forward. Keeping your upper arm stationary, curl your forearm towards your shoulder, squeezing your biceps. Pause for a moment at the top, then slowly lower your forearm back to the starting position. Repeat for the desired number of repetitions, then switch arms.",images/0986-UNAB8ak.jpg,videos/0986-UNAB8ak.gif,videos/0986-UNAB8ak.gif,true,false
0987,band one arm single leg split squat,exercisedb,0987,upper legs,upper legs,glutes,band,,"Stand with your feet hip-width apart and place a resistance band around your ankles. Extend one leg forward and rest the top of your foot on a bench or step behind you. Hold onto a support with one hand for balance. Bend your standing leg and lower your body down into a squat position, keeping your knee in line with your toes. Push through your heel to return to the starting position. Repeat for the desired number of repetitions, then switch legs.",images/0987-arsYEd3.jpg,videos/0987-arsYEd3.gif,videos/0987-arsYEd3.gif,true,false
0988,band one arm standing low row,exercisedb,0988,back,back,biceps,band,,"Attach the band to a stable anchor point at waist height. Stand facing the anchor point with your feet shoulder-width apart. Hold the band with one hand, palm facing inward, and step back to create tension in the band. Bend your knees slightly and hinge forward at the hips, keeping your back straight. Pull the band towards your waist, squeezing your shoulder blades together. Pause for a moment at the top of the movement, then slowly release the band back to the starting position. Repeat for the desired number of repetitions, then switch sides.",images/0988-km0sQC0.jpg,videos/0988-km0sQC0.gif,videos/0988-km0sQC0.gif,true,false
0989,band one arm twisting chest press,exercisedb,0989,chest,chest,shoulders,band,,"Attach the band to a sturdy anchor point at chest height. Stand with your side facing the anchor point and grab the band with one hand. Step away from the anchor point to create tension in the band. Position your feet shoulder-width apart and slightly bend your knees. Bring your hand holding the band across your body, towards the opposite shoulder. While maintaining tension in the band, push your hand forward and away from your body, extending your arm. Slowly return to the starting position and repeat for the desired number of repetitions. Switch sides and repeat the exercise with the other hand.",images/0989-c16nYGA.jpg,videos/0989-c16nYGA.gif,videos/0989-c16nYGA.gif,true,false
0990,band one arm twisting seated row,exercisedb,0990,back,back,biceps,band,,"Sit on a bench or chair with your feet flat on the ground and your back straight. Hold the band with one hand and extend your arm fully in front of you. Keeping your back straight, pull the band towards your body by bending your elbow and squeezing your shoulder blades together. At the same time, twist your torso towards the side of the pulling arm. Pause for a moment at the top, then slowly release the tension in the band and return to the starting position. Repeat for the desired number of repetitions, then switch to the other arm.",images/0990-DKBwJrL.jpg,videos/0990-DKBwJrL.gif,videos/0990-DKBwJrL.gif,true,false
0991,band pull through,exercisedb,0991,upper legs,upper legs,hamstrings,band,,"Attach a resistance band to a sturdy anchor point at ground level. Stand facing away from the anchor point with your feet shoulder-width apart. Step forward to create tension in the band, keeping your knees slightly bent. Hinge at the hips and push your glutes back, maintaining a slight bend in your knees. Lower your torso until it is parallel to the ground, feeling a stretch in your hamstrings. Drive your hips forward and squeeze your glutes to return to the starting position. Repeat for the desired number of repetitions.",images/0991-VtTbiP3.jpg,videos/0991-VtTbiP3.gif,videos/0991-VtTbiP3.gif,true,false
0992,band push sit-up,exercisedb,0992,waist,waist,shoulders,band,,"Attach the band securely to a stable anchor point. Lie flat on your back with your knees bent and feet flat on the ground. Hold the band with both hands and extend your arms straight up towards the ceiling. Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. Pause for a moment at the top, then slowly lower your upper body back down to the starting position. Repeat for the desired number of repetitions.",images/0992-zFzbBfL.jpg,videos/0992-zFzbBfL.gif,videos/0992-zFzbBfL.gif,true,false
0993,band reverse fly,exercisedb,0993,shoulders,shoulders,upper back,band,,Attach the band to a stationary object at chest height. Stand with your feet shoulder-width apart and hold the band with both hands in front of you. Keep your arms straight and lift them out to the sides until they are parallel to the ground. Squeeze your shoulder blades together at the top of the movement. Slowly lower your arms back to the starting position. Repeat for the desired number of repetitions.,images/0993-sTfvVsG.jpg,videos/0993-sTfvVsG.gif,videos/0993-sTfvVsG.gif,true,false
0994,band reverse wrist curl,exercisedb,0994,lower arms,lower arms,forearms,band,,"Sit on a bench or chair with your feet flat on the ground. Hold the band with an overhand grip, palms facing down, and wrap it around your fingers. Rest your forearms on your thighs, with your wrists hanging off the edge. Slowly curl your wrists upward, squeezing your forearms. Pause for a moment at the top, then slowly lower your wrists back down to the starting position. Repeat for the desired number of repetitions.",images/0994-Ezpnw9d.jpg,videos/0994-Ezpnw9d.gif,videos/0994-Ezpnw9d.gif,true,false
0996,band seated hip internal rotation,exercisedb,0996,upper legs,upper legs,hamstrings,band,,"Sit on a chair or bench with your back straight and feet flat on the ground. Place a resistance band around your thighs, just above your knees. Keep your knees bent at a 90-degree angle and your feet shoulder-width apart. Engage your glutes and slowly rotate your knees outward, pushing against the resistance of the band. Pause for a moment at the end of the movement, then slowly return to the starting position. Repeat for the desired number of repetitions.",images/0996-9gbyYKk.jpg,videos/0996-9gbyYKk.gif,videos/0996-9gbyYKk.gif,true,false
1011,band seated twist,exercisedb,1011,waist,waist,obliques,band,,"Sit on the ground with your legs extended in front of you and your back straight. Wrap the band around your waist and hold the ends with both hands. Engage your abs and slowly twist your torso to one side, keeping your back straight and your feet on the ground. Pause for a moment at the end of the twist, then slowly return to the starting position. Repeat the twist to the other side. Continue alternating sides for the desired number of repetitions.",images/1011-S1JXDAG.jpg,videos/1011-S1JXDAG.gif,videos/1011-S1JXDAG.gif,true,false
0997,band shoulder press,exercisedb,0997,shoulders,shoulders,triceps,band,,"Stand with your feet shoulder-width apart and place the band under your feet. Hold the band with your palms facing forward and raise your hands to shoulder height, elbows bent. Press the band overhead, fully extending your arms. Pause for a moment at the top, then slowly lower the band back to shoulder height. Repeat for the desired number of repetitions.",images/0997-peAeMR3.jpg,videos/0997-peAeMR3.gif,videos/0997-peAeMR3.gif,true,false
1018,band shrug,exercisedb,1018,back,back,shoulders,band,,"Stand with your feet shoulder-width apart and place the band under your feet, holding the ends with your hands. Keep your arms straight and relaxed, and let the band hang in front of your thighs. Engage your traps by shrugging your shoulders upward, lifting the band as high as possible. Hold the contraction for a moment, then slowly lower your shoulders back down to the starting position. Repeat for the desired number of repetitions.",images/1018-trmte8s.jpg,videos/1018-trmte8s.gif,videos/1018-trmte8s.gif,true,false
